Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,12,1,6,1,1,1,22,27,6,6,0,0,0,1,1,0,29,0,0,2,1,0,0.0,0,0,2,1,0,0.0,0,7.840186317038918,2.4949184862954734,0.3935570595931688,0
1,12,1,14,0,1,1,20,27,8,8,0,0,0,1,1,0,28,0,0,5,7,1,13.359035043246656,0,0,5,6,0,0.0,0,15.708593533155767,0.1718070086493312,-0.554649974650594,0
2,13,1,14,0,1,1,19,24,1,1,0,0,0,0,0,0,35,0,0,5,5,0,0.0,0,0,5,5,0,9.105889976877403,0,9.239060195837933,-0.4960025921383176,-2.812426152045828,0
1,1,1,14,1,1,1,1,1,4,8,1,0,0,1,0,0,19,0,0,6,6,6,14.603606336003024,0,0,6,7,0,0.0,0,14.16153271524725,2.280225362331244,-1.374286994887756,0
1,1,2,15,1,1,1,13,14,9,9,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.976914076467576,0.6087935231940518,1.9979165109930768,0
1,7,1,12,1,1,1,22,1,6,8,1,0,0,1,0,0,19,0,0,6,8,5,13.724294550423414,0,0,7,8,7,13.711195930870543,0,16.161312415603987,0.4381699442714741,-1.0935414500049716,0
2,6,1,12,1,1,1,22,27,10,10,0,0,0,0,0,0,44,0,0,6,12,3,10.798897733125196,0,0,6,14,2,11.317952644687272,0,9.095684835999585,2.0391181865001564,0.983710145974815,0
1,8,2,12,1,1,1,8,27,10,10,0,0,0,0,0,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0
1,12,1,17,0,1,1,22,27,10,9,1,0,0,1,1,0,31,0,0,5,8,1,11.250550919138114,0,0,5,5,1,12.749449080861886,0,9.951212022103848,-0.0483472425856614,-2.882811796549253,0
1,1,1,11,1,1,1,13,28,10,8,0,0,0,1,0,0,19,0,0,7,11,5,12.016112535433113,0,0,7,11,5,12.00021606247967,0,10.783220389660256,1.4,1.7556315317375517,0
1,12,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,35,0,0,2,0,0,0.0,0,0,5,0,0,0.0,0,11.17067472221351,1.1914954687549009,1.751583585069172,0
1,12,1,6,1,1,1,1,1,5,7,0,0,0,0,1,0,34,0,2,7,13,5,11.97709270965405,0,2,7,7,3,11.011453645172974,0,15.12202970929183,2.719824483789176,-3.626479530202901,0
1,12,1,6,1,1,1,21,26,5,5,1,0,0,1,0,0,27,0,11,16,17,13,11.565411796231356,0,10,14,14,10,12.450960487419293,0,10.91319790986108,3.3146113138916053,-0.992286230964584,0
1,4,1,9,1,2,1,2,27,3,6,0,0,0,0,0,0,36,0,0,5,7,0,5.491684871695972,0,0,5,5,0,0.0,0,14.283984064124464,1.897794628221376,-1.7652602500413257,0
1,14,1,10,0,1,1,22,1,7,5,0,0,0,0,1,0,24,0,8,14,24,9,11.769032766524765,1,7,13,22,10,11.484817284422084,0,11.650239237030418,2.7025377022033017,-1.925575678252308,0
1,12,1,17,0,1,1,22,27,9,6,0,0,0,0,0,0,36,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,14.854124527190276,3.0076028305459825,-3.515619244346089,0
1,6,2,11,1,1,1,1,1,5,6,0,0,0,0,0,0,18,0,0,5,5,5,11.011081204125734,0,0,6,13,0,0.0,0,11.082444851208814,1.2411247711950426,1.7488264016002757,0
1,12,1,8,1,1,1,22,27,6,8,0,0,0,0,1,0,43,0,0,5,12,0,0.0,0,0,5,5,0,0.0,0,10.74496587532807,-0.0062496473473688,-3.327257036525965,0
1,8,1,13,1,1,1,13,1,6,5,0,0,0,1,0,0,18,0,0,6,6,3,12.54237449190383,0,0,6,11,4,11.162832670944027,0,10.203397561138386,1.6237259145731051,1.4752576677551583,0
2,12,1,15,0,9,1,22,27,8,5,0,0,0,0,0,0,54,0,0,5,5,0,0.0,0,0,4,5,0,0.0,0,15.654290868503272,2.248961183916883,-3.367895246999605,0
2,12,1,3,0,1,1,13,14,10,10,0,0,0,0,0,0,32,0,0,5,5,0,0.0,0,0,5,7,0,0.0,0,10.994962422249982,0.880100207333384,1.9219649274333157,0
1,1,1,8,1,1,1,13,14,11,9,1,0,0,0,1,0,19,0,0,5,7,4,12.913235985154904,0,0,5,11,3,11.942157323436604,1,10.690098914529548,1.4,1.8423815375172117,0
1,12,1,4,1,4,1,3,2,4,3,0,0,0,1,1,0,24,0,6,12,16,6,12.17475883496312,0,6,11,13,9,13.224522139343982,0,12.495781846563483,0.5710639506761339,1.6092503863237466,0
1,8,2,6,1,1,1,22,27,9,9,0,0,0,0,0,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.902436004437824,0.4373002389487959,1.4226594487120083,0
1,11,1,8,1,1,1,13,14,5,10,0,0,0,0,1,0,25,0,0,5,5,2,10.5,0,0,5,9,0,0.0,0,10.8,1.4,1.74,0
1,8,1,8,0,1,1,13,27,4,4,0,0,0,0,0,0,20,0,0,5,9,1,10.003394784902376,0,0,5,5,0,0.0,0,11.082177379262523,0.6101843547071295,2.01134329849894,0
1,8,1,9,1,1,1,13,14,10,8,0,0,0,1,0,0,20,0,0,5,7,3,10.619578563085383,0,0,5,10,2,11.52168574765846,2,15.260965654214768,0.491284774141436,-0.4574386370761638,0
1,8,5,8,1,1,1,13,2,6,9,1,0,0,1,1,0,18,0,0,5,8,3,10.698121009451327,0,0,5,9,3,10.978308908506197,0,13.905719671830104,0.4207515962194682,0.7161841287737949,0
1,8,1,12,1,1,1,13,27,10,9,0,0,0,0,0,0,19,0,0,5,5,0,0.0,0,0,6,1,0,0.0,0,9.431875353451,1.206590780563273,3.149775328799096,0
1,1,1,13,1,1,1,1,28,4,10,0,0,0,0,0,1,19,0,0,6,7,5,12.050663230324368,0,0,6,9,3,12.24668384837816,0,11.913632988886068,0.773581443751587,1.7748010309026896,0
1,2,3,14,1,1,1,13,27,12,11,0,0,0,0,0,0,18,0,0,4,4,0,0.0,0,0,4,3,0,0.0,0,12.11519555590855,3.3460394154183337,-0.8982023279693551,0
1,1,1,9,1,1,1,19,27,1,7,1,0,0,1,0,0,19,0,0,6,9,5,11.836833375001875,0,0,6,10,3,11.46930552083177,0,7.839416937512197,2.3789997499887416,0.9074923312799292,0
1,1,4,16,1,1,1,13,14,9,9,1,0,0,1,0,0,20,0,0,6,8,5,12.244888114367331,0,0,6,7,4,11.930671313796006,0,11.226437086489655,1.9162133152243197,0.9679244328818872,0
1,12,1,14,1,1,1,22,14,5,5,1,0,0,1,0,0,19,0,3,6,6,5,11.567145284446788,0,0,6,9,4,11.2748553608711,0,10.8,1.4,1.74,0
1,10,2,14,1,1,1,13,14,5,5,0,0,0,1,0,0,22,0,0,6,12,5,12.077170929517765,0,0,6,8,6,11.61938479191461,0,14.759159076629462,1.3646207109695818,-1.814325951033056,0
2,12,1,15,1,1,1,22,27,10,7,0,0,0,1,1,0,47,0,0,6,9,5,12.376944156379912,0,0,6,11,5,12.616473485369358,0,12.7,3.7,-1.7,0
1,3,1,8,1,1,1,13,19,31,44,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0
1,8,1,3,0,1,1,19,24,1,1,1,0,0,1,0,0,26,0,3,6,14,6,11.633508925377049,0,1,6,14,2,11.091486837397754,0,7.6,2.6,0.32,0
1,8,3,12,1,1,1,3,2,4,4,1,0,0,1,0,0,18,0,0,7,7,7,14.00262350980266,0,0,8,8,8,14.80514261181633,0,11.443109584634936,0.4897147763673422,1.869276861035368,0
1,1,1,2,1,1,1,13,14,8,7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.843680119248376,0.3609599616701645,1.6933119476158915,0
1,4,1,7,1,4,1,5,3,3,1,0,0,1,0,0,0,28,0,7,9,15,7,11.807390124716564,3,5,7,12,5,13.355417905539364,1,8.053302224489814,2.340970157434392,0.5401753661807671,0
1,7,3,8,1,1,1,12,14,5,7,1,0,0,1,1,0,18,0,0,5,8,3,10.518753200218372,0,0,5,10,3,10.98428790872117,0,10.978003072209637,1.2998732718820794,1.745562596006551,0
1,1,1,10,1,1,1,1,1,5,5,0,0,0,1,1,0,20,0,0,6,13,1,13.977825749114876,0,0,6,6,0,0.0,0,16.168956048760826,0.4108712544256163,-1.0592542955585742,0
1,12,1,5,1,9,1,20,1,10,11,0,0,0,0,1,0,28,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.058638285179637,0.7102979061876394,1.981395732834326,0
2,12,1,8,0,12,1,21,26,4,4,0,0,0,1,0,0,48,0,0,6,13,5,11.079354766299838,0,0,6,11,4,12.13332250461483,0,14.338048055821757,2.1142578690095606,-3.880945110241385,0
1,1,1,6,1,1,1,15,14,2,4,1,0,0,0,1,0,18,0,0,5,8,4,12.586189504840243,0,0,5,5,0,0.0,0,8.779435565150239,0.3721772658273261,-1.9340324133982347,0
1,12,1,7,1,10,1,13,27,8,10,0,0,0,1,0,0,28,0,0,5,9,1,12.55085737060914,1,0,5,10,2,6.748002789961957,1,10.8,1.4,1.74,0
1,4,1,11,1,3,1,22,27,11,11,0,0,0,0,1,0,30,0,0,7,7,0,0.0,7,0,7,7,0,0.0,7,9.687056307707651,-0.4085595803986544,-2.996478800925798,0
1,3,1,9,1,1,1,23,27,8,5,0,0,0,1,0,0,18,0,0,5,7,4,12.539898158609454,0,0,5,7,0,0.0,1,15.785917249149488,1.7788669673232531,-2.777456910958006,0
1,9,3,12,1,1,1,22,27,10,10,1,0,0,0,0,0,20,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,13.743527847634478,3.3645803346889176,-2.5795449001490605,0
2,12,1,16,0,1,1,21,12,10,9,0,0,0,1,0,0,42,0,0,5,9,4,10.620123108119836,0,0,5,7,2,10.77926135128098,0,9.841581432392555,-0.4363447027355434,-1.7848655514719232,0
1,9,4,14,1,1,1,1,14,5,6,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.257397647565387,1.1361337385162549,0.1720076650782216,0
1,12,1,17,0,1,1,17,1,7,5,0,0,0,1,0,0,25,0,0,5,12,2,11.252062132460615,0,0,5,11,2,13.08677022076769,1,14.28432779329933,0.4008248529842458,0.4461767579365312,0
1,8,3,14,1,1,1,13,14,5,5,1,0,0,1,0,0,19,0,0,6,11,5,12.01157803084395,0,0,6,8,6,11.717601210833436,0,15.556732351135354,2.59738446023088,-3.805514882049985,0
2,6,1,4,0,2,1,20,25,11,11,0,0,0,0,0,0,55,0,10,14,20,12,13.02281856135283,0,8,8,8,8,12.79243129926882,0,11.834861049164116,1.7082564827297355,0.4629374286910943,0
1,12,1,7,1,1,1,13,14,4,10,0,0,0,0,0,0,24,0,0,6,11,4,12.955656226912344,0,0,6,11,2,11.862745464252493,0,13.424888145489394,-0.0466070109276767,1.106741236340404,0
1,1,1,13,1,1,1,1,1,11,11,1,0,0,1,0,0,19,0,0,6,10,1,12.00761308594903,0,0,6,0,0,0.0,0,11.036005664419932,1.2705775388664895,1.6676756834842148,0
1,8,1,9,1,1,1,22,27,8,6,1,0,0,1,0,0,19,0,0,5,9,1,10.425603457024383,0,0,5,10,1,12.702413828097535,0,9.132172445287784,-0.2941035077658136,-2.6081517843277644,0
1,1,2,16,0,1,1,4,1,5,4,0,0,0,1,0,0,19,0,0,5,9,4,12.485439581041923,0,0,5,8,4,12.2252426736493,0,14.70776555677764,1.2650457662566796,-1.6585393439822242,0
1,12,1,15,0,3,1,1,1,8,5,1,0,0,0,1,0,34,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.275237449475357,1.9767038927919776,1.9769288183279927,0
2,12,1,5,1,1,1,22,27,10,10,0,0,0,0,1,0,41,0,1,7,10,3,11.006326846117068,0,0,5,6,1,12.29620389232976,0,15.91468544926166,1.318980538351206,-2.199839556169114,0
1,14,1,6,1,14,1,1,1,5,7,0,0,0,0,0,0,28,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.622723323852396,2.3617024148128727,-3.509498233004968,0
1,3,1,16,0,2,1,18,27,10,10,0,0,0,0,0,0,29,0,9,9,9,9,13.35445581462786,0,6,6,6,6,12.521752633678243,0,13.67386578212614,3.3869717128880263,-2.520829730649176,0
1,14,1,7,1,13,1,3,1,3,8,0,0,0,0,1,0,22,0,0,5,3,0,0.0,0,0,5,3,0,0.0,0,12.08823068986222,2.9594371508858464,-0.5923755648031788,0
1,8,1,10,1,1,1,22,27,9,8,1,0,0,0,0,0,19,0,0,6,8,4,11.858567009001051,0,0,6,6,5,12.573167017460914,0,10.361744338792844,-0.0079752504058926,-0.2121377050616337,0
1,8,3,12,1,1,1,23,27,4,8,1,0,0,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0
1,1,1,8,1,1,1,2,14,3,9,1,0,0,1,0,0,18,0,0,6,7,6,13.731624287663548,0,0,6,7,5,13.31021523549622,0,15.305807978168254,2.423752957700989,-3.471355433822516,0
1,2,2,11,1,1,1,1,1,3,3,0,0,0,0,0,0,18,0,0,6,9,4,11.239871301080344,0,0,6,13,2,11.99356505401732,0,9.4,-0.8,-3.12,0
1,8,1,10,1,1,1,13,27,5,6,0,0,0,1,1,0,19,0,0,5,8,2,11.195418578695511,0,0,5,3,0,0.0,0,11.646477064546518,1.6587993125588811,0.7494408249293427,0
1,12,1,3,0,2,1,22,27,10,10,0,0,1,0,0,0,48,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,10.771279804007332,0.7195346167246065,2.2426332236495794,0
1,1,1,11,1,1,1,22,27,10,8,1,0,0,1,0,0,19,0,0,6,13,2,11.800941301439703,0,0,6,11,1,12.601882602879408,0,8.024658556928632,2.440753041151763,0.5084422346370807,0
1,10,1,16,0,1,1,1,26,4,8,0,0,0,0,1,0,23,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,14.625160074261188,0.6208007256134618,-0.1442455180619926,0
1,13,1,8,1,7,1,19,24,1,1,0,0,0,0,0,0,28,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
1,8,1,12,0,1,1,23,27,5,9,0,0,0,0,0,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.215954338670851,2.76216153117478,-0.574593837409735,0
1,5,3,8,1,1,1,12,14,5,7,1,0,0,1,1,0,18,0,0,5,9,3,10.866432047066166,0,0,5,10,3,11.222696260845373,0,11.31177476518352,1.1121266945842705,1.755992961411985,0
2,12,1,12,0,1,1,22,27,10,10,0,0,0,0,1,0,47,0,0,5,6,0,0.0,0,0,5,9,0,0.0,0,11.410221794855705,1.056750240393666,1.7590694310892407,0
1,2,2,15,1,1,1,2,2,4,3,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.631248270982574,0.1516299837345847,-0.4971454536435664,0
1,12,1,10,1,1,1,22,27,10,10,0,0,1,0,0,0,26,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,0
1,12,1,8,1,1,1,22,27,10,10,1,0,0,1,0,0,35,0,0,4,4,0,0.0,0,0,5,8,0,0.0,0,10.8,1.4,1.74,0
1,1,1,10,1,1,1,13,28,10,8,1,0,0,1,0,0,18,0,0,6,7,5,12.827795732568507,0,0,6,11,5,11.102525177803814,0,13.25921763872616,-0.0821339971668944,1.138585604532969,0
1,13,1,6,1,1,1,22,28,10,10,0,0,1,0,0,0,29,0,7,11,16,8,11.84771251377455,0,5,11,18,6,12.249533968597918,1,7.702365490620957,2.541505433930882,0.3697203811587505,0
1,12,1,14,0,1,1,22,27,8,8,0,0,0,0,0,0,24,0,0,5,15,3,10.979003935946904,0,0,5,15,3,12.517418324943524,0,15.621928274604668,2.3645418764119066,-3.5130645967733543,0
1,3,1,4,1,2,1,1,14,5,9,0,0,0,1,0,0,26,0,0,5,7,0,0.0,0,0,5,9,0,0.0,0,16.10979109276859,0.6221746686836129,-1.3246513838666178,0
1,8,3,7,1,1,1,3,2,3,4,0,0,0,1,0,0,20,0,0,5,12,0,0.0,1,0,5,5,0,0.0,0,12.163809833185372,2.66113155179666,-0.4533578621559921,0
1,11,1,12,1,1,1,22,27,10,10,1,0,0,0,0,0,31,0,0,7,7,0,0.0,7,0,8,8,0,0.0,7,10.440911558808253,0.8357181638415372,0.4934501255772137,0
2,12,1,8,1,1,1,22,27,10,10,0,0,0,0,0,0,35,0,0,5,8,3,12.419620051975846,1,0,5,8,4,11.5910121351372,0,9.4,-0.8,-3.12,0
1,12,1,11,1,1,1,3,1,3,5,0,0,0,1,1,0,26,0,0,6,7,1,12.15957419573211,0,0,5,8,0,0.0,0,11.762884584416716,0.663829678292844,2.103096718515213,0
1,8,1,10,1,1,1,22,1,6,7,0,0,0,1,0,0,19,0,0,6,9,6,13.74988008446244,0,0,7,9,7,13.49357829928129,0,15.813908609302803,0.1992805067746451,-0.6329494443077386,0
2,12,1,14,0,1,1,22,27,8,8,0,0,0,0,0,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.86418869414559,1.4,2.61178211124332,0
1,12,1,7,1,1,1,1,13,5,5,0,0,0,1,1,0,28,0,0,5,10,1,17.961684769698998,1,0,5,9,2,13.318432965994056,1,10.819796202322184,1.3891440180813828,1.733933421869008,0
1,8,1,11,1,1,1,22,27,6,3,0,0,0,0,0,0,29,0,0,6,10,0,0.0,0,0,6,6,0,0.0,4,11.351859305589407,-0.484258053507596,-2.488516107015192,0
1,5,4,13,1,1,1,3,3,3,3,0,0,0,0,0,0,19,0,0,6,7,3,12.190319382860276,0,0,6,8,0,0.0,0,11.9875265530352,0.7487757612387618,1.3760805724569551,0
1,8,1,13,1,1,1,22,28,10,9,1,0,0,0,0,0,19,0,0,7,15,2,12.742662609430695,0,0,7,12,2,11.018813821972577,0,8.9,1.4,3.51,0
1,1,3,12,1,1,1,12,13,4,6,1,0,0,0,0,0,18,0,0,7,9,6,13.06107731502882,0,0,8,9,6,13.38036879386046,0,12.243160871575007,-0.4840932364916658,-0.6496091093648269,0
1,8,1,14,1,1,1,1,1,3,3,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,14.315685729702656,0.5053911012988952,-0.470047368161175,0
2,12,1,12,1,12,1,22,27,8,9,0,0,0,0,0,0,41,0,0,7,12,3,12.121998098966795,0,0,7,12,3,12.021133435834845,0,11.1,0.6,2.02,0
1,7,2,11,1,1,1,13,14,5,7,0,0,0,1,0,0,19,0,0,5,7,5,11.41599415188634,0,0,5,9,3,11.977531068103808,0,10.8,1.4,1.74,0
1,8,1,15,1,1,1,22,27,10,10,0,0,0,0,0,0,20,0,0,6,7,3,12.149871162625953,0,0,6,10,2,11.050386512122142,0,12.281706250787172,3.1936444088476303,-0.9426681593199338,0
1,1,1,9,1,1,1,13,14,9,4,1,0,0,0,1,0,20,0,0,5,8,3,11.786038722346085,0,0,5,7,3,11.0,0,9.753036108128963,-0.3185871252786872,-2.968087492865719,0
1,12,1,6,0,1,1,22,27,10,9,0,0,0,0,1,0,32,0,0,5,8,1,10.59743024374493,0,0,5,8,0,0.0,0,9.736402341242902,1.1849251122518252,3.0989679923034883,0
1,1,1,2,1,1,1,22,27,10,9,1,0,0,0,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.186179709631164,1.635699604042496,-2.3514014582799234,0
1,15,1,4,1,14,1,1,27,6,7,1,0,0,0,0,0,21,0,0,6,11,3,11.83207359665554,0,0,6,10,3,11.435530045825562,0,16.174094402701297,0.3925199903525134,-1.0362051078827568,0
1,4,1,14,1,1,9,1,1,10,7,0,0,0,0,1,0,18,0,0,6,6,4,11.25,0,0,6,8,3,11.64958900125596,0,9.549557115473505,1.4,2.9048862661115256,0
1,8,1,12,1,1,1,2,2,3,8,1,0,0,0,1,0,20,0,0,4,0,0,0.0,0,0,6,0,0,0.0,0,11.577591538925867,0.5632621893133948,1.935503035420808,0
1,12,1,8,1,12,1,1,1,8,8,0,0,0,0,1,0,28,0,0,6,11,0,10.252309160610192,0,0,6,8,1,10.466014052755009,0,16.2,0.3,-0.92,0
1,1,1,11,1,1,1,21,14,4,4,0,0,0,0,0,0,21,0,0,6,15,2,11.0,0,0,6,12,0,0.0,0,12.505231516817709,3.464227625621438,-1.3473665357120632,0
1,1,1,10,1,1,1,1,1,10,5,0,0,0,0,0,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.098696738734963,0.6318201768034526,1.6977258762375833,0
1,1,3,11,1,1,1,13,14,8,8,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.86817141654878,0.2503085778406507,1.4778857223008135,0
1,12,1,10,1,12,1,22,27,11,11,0,0,0,1,0,0,47,0,0,6,13,2,10.0,0,0,6,14,1,10.33918529552586,0,8.183398708304479,2.4439747640581047,0.2358820467095868,0
1,9,2,14,1,1,1,13,1,5,5,1,0,0,1,0,0,19,0,1,6,9,4,12.12459851377216,0,0,6,10,4,11.042994795278116,0,12.128169222801048,3.0077837960223226,-0.664685329702952,0
1,5,1,9,1,1,4,1,1,6,6,0,0,0,0,0,0,19,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,10.45797859501962,0.8334623290837747,2.45482358791853,0
1,13,1,9,1,1,1,22,27,9,9,0,0,0,0,0,0,29,0,2,5,7,2,12.445584335781287,0,0,5,7,0,0.0,0,11.163693247931368,1.325914338384351,1.5608474000930672,0
1,12,1,16,0,6,1,13,1,9,7,0,0,0,0,0,0,25,0,0,5,12,2,11.835659079647453,0,0,5,10,2,13.119315334809038,2,14.737596610616956,1.720620435400671,-1.2459070410625068,0
1,12,1,2,1,1,1,22,27,10,8,0,0,0,1,0,0,33,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.874349632321104,2.3157637202658603,-2.053878269672851,0
1,12,1,15,0,7,1,22,1,7,5,0,0,0,1,1,0,28,0,0,5,9,3,12.49455402368997,0,0,5,12,1,11.620915517767475,0,7.6,2.6,0.32,0
1,11,1,16,0,1,1,13,28,9,9,0,0,0,1,0,0,23,0,0,5,7,3,10.71240870047918,0,0,5,7,3,10.568613050718769,0,10.8,1.4,1.74,0
1,1,4,12,1,1,1,22,27,10,10,1,0,0,0,0,0,18,0,0,8,8,7,12.892775138219411,0,0,8,8,7,12.892775138219411,0,9.579848471386674,-0.5173809735352279,-2.495668877900549,0
4,12,1,12,0,1,1,22,27,10,10,0,0,0,1,0,0,37,0,0,6,12,3,11.864262869293038,0,0,6,13,2,10.08837010274201,0,16.2,0.3,-0.92,0
1,12,1,12,0,1,1,22,27,7,7,0,0,0,0,0,0,38,0,0,6,11,4,12.15364991747522,0,0,6,10,4,11.818335402133933,0,11.047092353985676,0.5564289973999679,1.8600321761684544,0
2,14,1,14,0,2,1,22,27,10,10,0,0,0,0,0,0,39,0,10,12,12,10,12.14733174453848,1,9,12,12,9,12.874825915871462,0,10.92712382636816,0.1012534057254712,-3.355327278161651,0
1,12,1,16,0,1,1,14,27,6,6,0,0,0,0,1,0,30,0,0,5,5,1,11.390258720391897,0,0,5,0,0,0.0,0,13.155301840457213,3.2577067835558515,-1.5985327326981071,0
1,15,1,6,1,14,1,1,1,5,4,0,0,0,0,1,0,19,0,2,6,6,6,13.597105326548371,0,1,6,9,5,13.620868402035487,0,12.762605206106466,0.3066105567432181,1.5482631959290227,0
1,4,1,3,0,14,1,13,1,6,10,0,0,0,0,0,0,22,0,6,11,11,10,13.96557831695768,0,4,9,10,8,14.578899531639747,0,13.956549907855244,-0.2852478501247191,0.7479563728554495,0
3,4,1,8,1,3,1,12,1,5,5,0,0,0,1,0,0,35,0,0,5,4,0,0.0,0,0,5,4,0,0.0,0,11.161945944281191,0.5800888036239025,1.9927880316193332,0
3,12,1,16,0,12,1,19,27,10,9,0,0,0,0,0,0,27,0,0,6,13,4,11.55879659361682,0,0,6,9,1,10.647220438299083,0,11.979306715105595,0.5323610219149542,1.8644303504043944,0
1,1,1,12,1,1,1,19,28,1,5,0,0,0,1,0,0,20,0,0,6,10,4,11.2630753499249,0,0,6,11,2,10.732964785607,0,7.6,2.6,0.32,0
2,12,1,9,1,1,1,22,27,8,9,0,0,0,0,0,0,35,0,0,5,8,3,12.079080265980954,1,0,5,9,4,11.5397950735155,0,9.4,-0.8,-3.12,0
1,8,1,2,1,1,1,1,3,4,10,0,0,0,0,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0
2,12,1,16,0,1,1,22,27,10,10,0,0,0,0,0,0,32,0,0,5,5,0,0.0,0,0,5,7,0,0.0,0,9.373111339594406,1.935083247652098,1.1068181569450175,0
1,12,1,8,1,9,1,21,26,10,10,0,0,0,0,0,0,25,0,0,5,1,0,0.0,0,0,5,1,0,0.0,0,8.907472000693001,0.130330665357664,-2.1787242679910697,0
1,11,1,11,1,1,1,1,1,5,10,0,0,0,1,1,0,23,0,0,6,17,0,0.0,0,0,6,7,0,0.0,0,13.906613649637263,-0.2982747000946267,0.7850828952696859,0
1,15,1,6,1,14,1,1,1,5,5,1,0,0,0,1,0,19,0,2,6,7,5,12.72145609329208,0,1,6,11,4,12.292486310331409,0,12.4,0.5,1.79,0
1,4,1,4,0,15,1,9,1,4,7,0,0,1,0,0,0,24,0,7,12,12,9,13.774306487835162,0,4,10,11,6,14.523437919525824,0,12.63611633187691,0.1062483218967079,1.3452060399255008,0
1,8,1,9,1,1,1,2,28,2,9,0,0,0,0,0,0,19,0,0,5,13,3,10.122717865893753,0,0,5,7,2,11.115168238411108,0,15.238201886093329,2.2927661543058253,-3.2664244672204044,0
1,1,5,15,1,1,1,1,27,5,4,1,0,1,0,0,0,19,0,0,4,4,0,0.0,0,0,5,3,0,0.0,0,12.133252413374908,0.520519045125007,1.837193803787516,0
1,15,1,13,1,1,1,2,1,4,9,0,0,0,1,1,0,23,0,0,6,11,5,12.57620569850245,0,0,6,12,5,13.21740059781285,0,11.957689767811832,0.3243140032033397,1.6432291377112311,0
1,14,1,16,0,13,1,22,27,6,6,0,0,0,1,0,0,30,0,1,6,10,4,12.316025322676031,0,2,7,7,3,10.77923038721124,0,10.06230883836628,-0.5129995033746115,-2.0360212012071868,0
1,13,1,7,1,1,1,19,24,1,1,1,0,0,1,1,0,34,0,5,9,11,6,11.28277210551372,0,1,7,8,4,12.794047385960392,0,9.251714117891485,-0.5199044449061349,-2.836609203081501,0
1,12,1,4,1,1,1,1,1,10,5,0,0,0,0,1,0,26,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0
1,5,1,10,1,1,1,12,5,2,2,1,0,0,0,0,0,19,0,0,5,6,0,0.0,0,0,4,4,0,0.0,0,7.6,2.6,0.32,0
1,6,1,8,1,1,1,1,14,4,4,0,0,0,1,0,0,18,0,0,5,7,3,12.652136114831244,0,0,5,6,0,0.0,0,9.419193101296598,1.4,3.026330637213169,0
2,12,1,9,0,1,1,22,27,10,10,0,0,0,0,1,0,48,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.878618300399344,1.3557772060253692,1.7424568218874794,0
