Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,6,12,1,1,1,1,1,4,5,1,0,0,1,0,0,20,0,0,7,8,6,13.41224749519057,0,0,8,8,7,13.436532853055414,0,13.27482616532074,-0.09905126742452341,1.064629934519818,1
1,1,1,12,1,1,1,23,14,9,8,0,0,0,1,0,0,19,0,0,6,9,4,12.503659916974742,0,0,6,8,5,12.637289433639944,0,11.06338948436268,0.697628041699516,1.9858301854051694,1
1,1,1,5,1,1,1,22,27,10,7,0,0,0,0,0,1,19,0,0,6,6,5,11.745905433408236,0,0,6,6,5,12.66190895880148,0,8.372577975730307,1.8868510993258703,2.2157874942920612,1
1,12,1,3,0,1,1,22,27,9,7,0,0,0,1,0,0,48,0,0,6,8,5,12.41383104641403,0,0,6,11,4,11.59532623917451,0,14.001681321786144,-0.10299243903934752,0.48177849333575384,1
3,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,29,0,0,5,9,3,10.707964935800652,0,0,5,8,4,10.505310586291664,0,12.46459986593628,3.415041942975498,-1.2738018625372665,1
1,6,1,15,1,1,1,22,27,10,8,1,0,0,1,0,1,19,0,0,6,10,4,12.588944227751625,0,0,6,11,4,12.509288605625862,0,9.4,-0.8,-3.12,1
1,1,1,10,1,1,1,23,27,5,5,0,0,0,1,0,0,19,0,0,5,11,3,11.049517120816246,0,0,5,6,3,12.623792802040612,0,15.680070231429427,0.8050746323256979,-1.035870062710013,1
1,13,1,9,1,1,1,2,14,9,9,0,0,0,1,0,0,20,0,2,9,17,5,11.16654474775582,1,3,9,15,6,10.571238567931148,0,7.600598511016881,2.598869479190336,0.31885617894551643,1
1,7,2,11,1,1,1,22,27,8,8,1,0,0,1,0,1,18,0,0,6,9,4,11.941061268576794,0,0,6,8,5,12.79690463331768,0,11.094693657116023,0.6141502476906058,2.015047413308288,1
1,1,1,10,1,1,1,1,27,10,10,0,0,0,1,0,0,21,0,0,5,7,4,11.715404305082844,0,0,5,8,5,12.099361709039284,0,8.871829875702833,2.123063796611438,0.8843745073431318,1
1,11,1,5,0,1,1,22,14,6,5,0,0,0,1,0,0,19,0,1,6,6,5,11.832268299117514,0,0,6,7,4,13.27040356171094,0,12.006883383625393,2.8609640959675824,-0.4450941261428185,1
1,15,1,6,1,14,1,1,14,8,6,1,0,0,1,0,0,19,0,0,5,11,4,12.727315929404066,0,0,5,9,4,13.165494972095654,0,14.847387055942985,1.6139668599411006,-1.2214394561041348,1
1,14,1,13,1,1,1,3,3,5,4,0,0,0,1,0,0,18,0,0,3,3,2,7.761064996834635,0,0,5,6,3,14.0809002916918,0,11.872438072289876,2.6982145085614295,-0.20167735193535563,1
1,13,1,6,1,1,1,13,28,5,9,1,0,0,0,0,0,18,0,0,6,11,4,12.808217544408139,0,0,6,12,2,11.538811696272093,0,13.305474387665232,0.026030174506162962,0.9721933328122676,1
1,13,1,13,0,1,1,22,27,10,7,0,0,0,1,0,0,25,0,0,6,8,5,11.788244649334521,0,0,6,7,5,12.0,0,7.6,2.6,0.32,1
1,1,1,15,1,1,1,1,14,5,5,0,0,0,1,0,0,18,0,0,6,9,4,12.430389444543398,0,0,6,8,4,12.013828676890562,0,8.527717143366043,0.8476453958641401,-1.4529705406551057,1
1,1,1,15,1,1,1,3,1,4,5,1,0,0,1,0,0,18,0,0,6,8,5,11.588405616003039,0,0,6,12,4,12.486011259479648,0,9.36691826574666,1.4,3.0750287734886372,1
1,15,1,6,1,14,1,1,14,8,6,1,0,0,1,0,0,19,0,0,5,11,4,12.724667666041071,0,0,5,9,4,13.144441278359857,0,14.868242129926557,1.5937076452142018,-1.2167917539020816,1
1,1,1,11,1,1,1,23,14,8,5,0,0,0,1,1,0,19,0,0,6,9,4,12.712830618970395,0,0,6,11,2,13.446032572355259,0,10.889206514471052,1.1621159614105288,1.823259413506315,1
1,13,1,3,0,1,1,22,27,8,5,0,0,0,1,0,0,45,0,2,7,10,6,12.118876661523196,0,1,6,8,5,11.76573055126933,0,13.904944097024979,3.312696540241971,-2.7155957389210537,1
1,2,1,16,1,1,1,13,14,7,8,1,0,0,1,0,0,18,0,0,7,7,6,11.638222540241667,0,0,7,8,6,13.365906261139287,0,15.807471055335004,0.19760114487000097,-0.6281632628795027,1
1,11,1,7,1,1,1,22,2,10,3,1,0,0,1,0,0,27,0,0,5,10,3,10.562191511947567,0,0,5,12,3,10.975123395220972,3,7.838815405878661,2.510444222795502,0.425974336358656,1
1,8,2,9,1,1,1,13,1,9,4,1,0,0,1,0,0,20,0,0,5,9,2,11.445674010186037,0,0,5,9,3,10.0,0,10.730583269265054,0.2957744570418088,0.9030576494249276,1
1,10,1,6,1,1,1,3,2,4,3,0,0,0,0,0,0,24,0,0,5,10,3,11.683653147702952,0,0,5,16,4,13.118464891025834,0,11.471144067841319,0.7388486682693751,2.2464663438036947,1
1,14,1,6,1,13,1,1,14,9,9,0,0,0,1,0,0,20,0,0,5,13,5,12.279030063342503,0,0,5,11,4,11.480020501867754,0,15.791137307942128,0.19334016728925107,-0.6160194767743656,1
1,1,1,11,1,1,1,13,27,7,8,0,0,0,1,0,0,19,0,0,6,11,4,11.82709548610767,0,0,6,11,3,11.15344386574877,0,15.5,2.8,-4.06,1
1,15,1,6,1,14,1,1,1,8,7,0,0,0,1,0,0,20,0,4,7,11,6,13.80183185204213,0,2,7,11,5,13.389749473002833,0,11.06318086000515,0.8437534931415326,2.44695112022604,1
1,12,1,17,0,1,1,22,27,8,6,0,0,0,1,0,0,39,0,0,5,8,4,11.616810373986535,0,0,5,6,4,12.275107780489902,0,14.486896598378458,0.8371121593582613,-0.9890303138346992,1
1,8,1,10,1,1,1,1,1,8,10,0,0,0,1,0,0,20,0,0,6,11,4,10.715665809273007,0,0,6,12,4,11.248215934668725,0,15.5,2.8,-4.06,1
1,12,1,11,1,1,1,13,14,5,7,0,0,0,1,0,0,18,0,0,6,9,5,12.122776713829971,0,0,6,7,2,12.919199220303794,0,15.385740615030615,1.0909948311131155,-1.1014635200788911,1
1,1,1,11,1,1,1,13,27,9,9,0,0,0,1,0,0,19,0,0,6,6,6,12.2244826736154,0,0,6,7,4,12.80888070127617,0,11.340147377028932,0.9636855225498422,1.4654201342151105,1
1,1,1,16,0,1,1,22,27,10,10,0,0,0,1,0,0,27,0,0,5,10,5,11.649045387115956,0,0,5,10,4,10.640943340240163,0,15.621626816963605,2.3656185108442633,-3.514416849620395,1
1,1,1,8,1,1,1,22,27,10,10,1,0,0,1,0,0,19,0,0,5,8,2,10.0,0,0,5,9,1,12.721381637191719,0,8.7016842478027,2.1868684070739874,0.8088723849624481,1
1,2,3,5,1,1,1,22,27,10,10,0,0,0,1,0,0,21,0,0,6,6,6,11.691997352458433,0,0,6,6,6,12.2173280382502,0,7.6,2.6,0.32,1
1,8,1,12,1,1,1,1,27,4,9,1,0,0,1,0,0,19,0,0,7,10,6,12.010031755390948,0,0,7,11,6,12.262084354543715,0,13.471911084905347,3.451885722708995,-2.3506107715630797,1
1,8,3,11,1,1,1,1,1,5,3,1,0,0,1,1,0,19,0,0,6,7,4,12.504929337151204,0,0,6,12,2,11.63616385908095,0,7.974231459231022,1.893118354785847,-0.39519789986373155,1
1,15,1,6,1,14,1,22,27,8,8,0,0,0,1,0,0,20,0,2,6,11,5,12.865067190304933,0,1,6,16,2,12.6071976436278,0,13.938234030523759,0.41904031418296006,0.6929962571791086,1
1,8,3,8,1,1,1,1,14,7,6,0,0,0,0,0,0,19,0,0,5,10,3,11.345924204628002,0,0,5,7,4,12.208350613399727,0,11.189265283801994,0.8113317841652017,2.3849896319601633,1
1,8,2,6,1,1,1,23,27,5,6,1,0,0,1,1,0,19,0,0,5,6,4,12.656215213110947,0,0,5,8,4,11.106489972202901,0,13.83508966990956,2.3040692633773157,-2.0054298054203072,1
1,4,1,2,1,1,1,2,27,3,8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.064293529243905,0.2438898316689917,-0.8139524627675907,1
1,8,4,7,1,1,1,22,27,5,6,1,0,0,1,1,0,19,0,0,5,8,4,12.622038184158164,0,0,5,8,3,13.647956441831422,2,7.6,2.6,0.32,1
1,1,1,10,1,1,1,22,27,8,10,0,0,0,1,0,0,19,0,0,6,11,2,12.752357996798604,0,0,6,9,6,10.98073928761988,0,7.6,2.6,0.32,1
1,12,1,6,1,1,1,22,7,10,5,1,0,0,1,0,0,28,0,0,5,11,4,10.790309070251723,0,0,5,11,4,10.806460619832185,2,9.574101677711717,3.025786636369194,-0.46189909587797423,1
1,1,5,12,1,1,1,1,1,4,5,1,0,0,1,0,0,20,0,0,7,8,6,13.211410427181175,0,0,7,8,7,13.763184924219996,0,13.983208766390593,-0.27829336528941057,0.7281360910748201,1
1,2,3,12,1,1,1,1,14,5,10,0,0,0,1,0,0,19,0,0,6,9,6,13.131598224172324,0,0,7,11,6,13.531976690705388,0,15.5,2.8,-4.06,1
1,1,1,6,1,1,1,2,1,4,2,0,0,0,1,0,0,18,0,0,5,10,2,13.732392527441023,0,0,5,7,3,11.13380373627949,0,7.84084672530308,2.1450672966497386,-0.14028485280144115,1
1,8,1,7,1,1,1,1,28,5,9,1,0,0,1,0,0,20,0,0,5,10,2,10.98451614864672,1,0,5,11,2,11.232516087841887,0,9.98601287027351,0.12087736757265766,-1.0856981789076747,1
1,8,3,6,1,1,12,1,1,29,34,0,0,0,1,1,0,20,1,0,5,9,4,14.1077291779051,0,0,5,12,1,10.712851698075497,0,8.9,1.4,3.51,1
1,14,2,14,1,1,1,1,1,5,5,0,0,0,1,1,0,22,0,0,5,13,1,11.746444689339917,0,0,5,8,3,10.866969210631641,0,9.4,-0.8,-3.12,1
1,1,1,6,1,1,1,1,1,4,2,1,0,0,1,0,0,19,0,0,5,13,3,11.680974827238245,2,0,5,8,3,12.212683448507837,0,9.4,-0.8,-3.12,1
1,8,1,11,1,1,1,13,14,5,5,0,0,0,1,0,0,19,0,0,5,9,4,11.392271136131008,0,0,5,6,5,10.658079040145564,0,12.456908454452403,1.107023514158967,1.1279649798703766,1
1,1,3,10,1,1,1,13,27,8,8,1,0,0,1,0,0,19,0,0,6,6,5,12.55305363482606,0,0,6,7,5,12.343475140980308,0,8.285893252586101,1.3044238562262536,-0.9908182160534382,1
1,12,1,7,1,1,1,22,2,10,4,0,0,0,1,1,0,28,0,0,5,12,4,10.661750197455737,0,0,5,13,3,10.676499605088527,2,8.635201263716716,2.2117995261062315,0.7793705607742927,1
1,1,1,11,1,1,1,3,14,3,8,0,0,0,1,0,0,19,0,0,6,12,3,12.441715168297739,0,0,6,10,5,11.556396250494132,0,15.818897741695965,0.20058201957286054,-0.6366587557826524,1
1,8,1,8,1,1,1,13,1,8,7,1,0,0,1,1,0,19,0,0,5,7,3,11.81554262677638,0,0,5,9,3,12.222420716393557,0,10.095667731420399,1.4,2.396141113360997,1
1,15,1,4,1,14,1,1,28,9,7,0,0,0,1,1,0,20,0,0,6,13,3,11.799714069443825,0,0,6,15,3,10.731998990737845,0,15.5,2.8,-4.06,1
1,12,1,7,0,1,1,13,27,9,5,0,0,0,1,0,0,32,0,0,5,9,4,11.951537490116936,0,0,5,7,3,13.623588880103942,0,7.6,2.6,0.32,1
1,1,2,9,1,1,1,1,14,5,8,0,0,0,1,0,0,20,0,0,5,12,0,0.44764869751384373,0,0,5,11,0,0.4689653021573601,0,9.540689590647208,-0.6081505582083527,-3.0594608428124137,1
2,13,1,8,1,13,1,22,27,10,9,0,0,0,1,1,0,41,0,1,7,12,5,13.331414506791406,0,0,6,13,6,13.521896759018636,0,11.805746291759775,0.8342677108851266,1.771429571617493,1
1,2,1,15,1,1,1,22,14,6,8,0,0,0,1,0,0,18,0,0,6,8,4,12.159510681992588,0,0,6,8,6,12.323693019522045,0,15.5,2.8,-4.06,1
1,8,1,12,1,1,1,1,28,4,10,0,0,0,1,0,0,18,0,0,7,9,6,11.629990270053973,0,0,7,9,6,12.950793809521606,0,13.12469185184499,2.2843604938500324,-0.8187644074216451,1
1,1,1,7,1,1,1,23,28,8,7,0,0,0,1,1,0,18,0,0,5,9,2,11.166000501645284,0,0,5,9,2,13.250999247532073,2,7.6,2.6,0.32,1
1,9,1,11,0,1,1,23,28,6,6,0,0,0,1,0,0,23,0,0,5,5,4,11.185727953107802,0,0,5,10,2,11.212815422404304,0,10.8,1.4,1.74,1
1,13,1,9,1,1,1,13,27,6,6,0,0,0,1,0,0,21,0,0,5,14,2,10.87309444487544,0,0,5,8,4,12.34030488881993,0,10.591067110869755,1.0716768885096124,1.0147043991621438,1
1,8,3,10,1,1,1,22,14,6,5,1,0,0,1,0,0,18,0,0,5,8,4,11.408999703359312,0,0,5,7,3,12.339199367166533,0,10.392960759400163,1.5526397152249394,1.5593763369838216,1
1,1,5,15,1,1,1,1,14,4,4,1,0,0,1,0,0,18,0,0,6,6,6,12.22144698413364,0,0,6,10,5,11.385608605064569,0,8.033086745150664,2.437592470568501,0.5121822431606069,1
1,16,1,4,1,15,1,24,17,5,5,0,0,0,0,0,0,22,0,0,6,8,6,11.104347700744944,0,0,6,10,4,12.243477968404868,0,9.752172889417036,1.1808698284356194,3.0912178943436284,1
1,9,1,7,1,1,1,13,14,6,5,1,0,0,1,0,0,21,0,5,10,13,9,11.18997601023038,0,2,8,16,6,11.374144676044516,0,9.225855323955484,-0.033763425404130576,-0.8108415956497206,1
1,11,1,4,1,1,1,22,27,4,8,0,0,0,1,0,0,27,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,10.437400747951932,0.9786281440274676,1.6981660775766527,1
1,1,3,15,1,1,1,16,1,7,10,1,0,0,1,0,0,18,0,0,6,6,5,12.2,0,0,6,7,5,11.65971383565863,0,10.8,1.4,1.74,1
1,1,1,10,1,1,1,13,14,8,8,1,0,0,1,0,1,19,0,0,5,6,5,14.043587002852574,0,0,5,6,4,14.6138043870291,0,12.4,0.5,1.79,1
1,12,1,6,1,1,1,22,1,10,6,0,0,0,1,1,0,26,0,3,8,14,6,11.235436232917085,0,0,6,14,1,11.177181164585424,0,11.42782995444556,1.0468456506243728,1.7596196860764237,1
1,12,1,5,0,1,1,22,27,6,6,0,0,0,1,0,1,25,0,0,6,12,3,11.6958518729007,0,0,6,14,2,11.347925936450352,0,10.946777667271318,0.6875556187021035,1.9455777241032122,1
1,14,1,4,1,1,1,1,1,5,7,0,0,0,1,1,0,19,0,2,6,7,3,11.615944760313106,0,0,6,12,4,10.525653894923918,0,14.206233509609623,-0.22011299749314184,0.5623220428554543,1
1,11,1,11,1,1,1,1,27,9,9,1,0,0,1,0,0,26,0,0,6,7,6,13.872659552428562,0,0,6,7,6,13.94075923886692,0,7.783869153383568,2.2526915991643706,-0.031394382021931067,1
1,1,1,15,1,1,1,1,14,6,6,1,0,0,1,0,0,18,0,0,6,9,4,13.07783099530958,0,0,6,9,4,11.263476858482978,0,9.4,-0.8,-3.12,1
1,12,1,7,1,14,1,1,1,5,10,0,0,0,1,0,0,24,0,1,5,6,4,14.074228511109176,0,0,5,5,2,13.437114255554588,0,15.891288163631613,0.3628857444454121,-0.7679308361592765,1
1,8,4,11,1,1,1,13,1,10,4,1,0,0,1,0,0,18,0,0,6,8,5,13.02878974249266,0,0,7,9,6,12.230207258511589,0,11.1,0.6,2.02,1
1,8,1,6,1,1,1,2,14,3,10,0,0,0,1,0,0,18,0,0,5,5,2,13.808957851404871,0,0,5,7,3,12.600438721820355,0,7.844533950201765,2.5082997686743385,0.42851194040203305,1
1,1,1,14,1,1,1,1,14,5,5,0,0,0,1,1,0,19,0,0,6,10,4,12.379706438612546,0,0,6,9,3,12.759789237978238,0,8.940965026886639,2.0133278007370956,0.7306705394840332,1
1,13,1,12,1,1,1,13,27,26,41,0,0,0,1,0,0,21,0,0,7,12,4,13.185970975766905,0,0,7,8,5,12.346688880406084,0,13.795478327256737,-0.24425510787025895,0.8596811151621764,1
1,1,3,6,1,1,1,1,28,9,8,0,0,0,1,0,0,18,0,0,5,5,5,13.426540615797188,0,0,5,6,5,13.557147742598627,0,11.42897596264102,0.5746941567199215,1.9617965604558196,1
1,12,1,9,1,12,1,1,1,5,7,0,0,0,1,0,0,29,0,0,5,6,5,13.39279056208685,0,0,5,7,5,13.109414788106541,0,10.88804111824895,-0.5592874661656113,-2.6385749323312226,1
1,9,1,11,1,1,1,13,14,5,6,0,0,0,1,0,1,19,0,0,6,10,4,11.40912970170488,0,0,6,6,5,11.00711663180676,0,13.064497655470927,0.46502643918574077,1.3161082509667872,1
1,4,1,4,1,1,1,13,14,9,9,0,0,0,1,1,0,18,0,0,6,8,4,12.16515070115366,1,0,6,10,4,11.657731424116331,1,15.846816472422686,1.5613697413475454,-2.504280395132517,1
1,15,1,4,1,14,1,1,22,6,10,0,0,0,1,0,0,20,0,0,6,16,4,12.214638283249064,0,0,6,14,3,11.718179854646442,0,15.770444236893821,1.834127725379211,-2.846864423076289,1
1,1,1,15,1,1,1,3,1,5,5,1,0,0,1,1,0,19,0,0,6,8,5,11.745095398188482,0,0,6,11,4,12.219950227032097,0,10.47543551346916,0.9948880108222162,2.7357859762380135,1
1,1,4,12,1,1,1,22,27,8,8,0,0,0,1,0,0,18,0,0,8,8,6,12.936032014056405,1,0,8,8,6,12.936032014056405,1,9.4,-0.8,-3.12,1
1,8,1,10,1,1,1,13,14,5,7,0,0,0,1,1,0,18,0,0,6,12,3,10.777275750537822,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,1
1,15,1,7,1,14,1,4,1,3,7,1,0,0,1,0,0,19,0,1,6,13,4,11.667592948509464,0,1,6,12,3,11.600826208973011,0,13.224070514905364,0.060495725383806376,1.2406196567297578,1
1,8,1,10,1,1,1,22,27,9,9,0,0,0,1,0,0,20,0,0,6,8,1,10.20653555462714,0,0,6,12,5,11.5978599418989,0,13.02911356672292,3.59421349641049,-1.9773957205236043,1
1,6,1,9,1,1,8,1,2,27,4,0,0,1,1,1,0,37,1,0,5,9,1,11.140924639875033,0,0,5,9,1,10.132116849882843,0,10.867474344206197,0.6845547839250192,2.1774832850603483,1
1,8,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,5,9,3,11.498045878500022,0,0,5,9,4,10.771690748649757,0,7.621104512199763,2.5601359214004473,0.2796669322404517,1
1,12,1,5,0,1,1,22,27,6,6,0,0,0,1,0,0,37,0,0,5,8,4,11.222690765022552,0,0,5,12,3,12.052773582678594,0,9.01847387981958,2.068072295067658,0.9494477841699378,1
1,1,1,6,1,1,1,1,1,3,5,0,0,0,1,0,0,18,0,0,5,9,3,14.142380654113262,0,0,5,7,4,12.727951662969744,0,10.646941374738864,1.4573969844729264,1.6720802350403703,1
1,13,1,5,1,1,1,13,14,8,8,0,0,0,1,1,0,18,0,3,6,6,4,12.97465210117503,0,1,6,7,5,12.146769412467563,0,13.987450250946146,-0.27718689105752703,0.7249826395139521,1
1,1,1,11,1,1,1,3,1,3,2,0,0,0,1,1,0,20,0,0,6,11,3,10.33839032335755,0,0,6,10,4,10.977654919762713,0,14.789380320949148,3.0284134682663453,-3.4610491276571387,1
1,1,1,12,1,1,1,1,28,7,8,0,0,0,1,0,0,19,0,0,6,11,5,11.077350252114847,0,0,6,9,5,11.678113365361146,0,11.1,0.6,2.02,1
1,1,1,14,1,1,1,1,14,5,5,0,0,0,1,1,0,19,0,0,6,10,4,12.423135761638362,0,0,6,9,3,12.676089021041543,0,8.292543046553444,2.204261116255175,0.6563780511831012,1
1,1,1,13,1,1,1,13,1,5,8,0,0,0,1,0,0,18,0,0,6,7,5,12.423387452351665,0,0,6,9,3,12.094078155315005,0,13.604970904932143,-0.20516921944247463,0.9196020667619513,1
1,15,1,4,1,14,1,22,27,10,5,0,0,0,1,0,0,23,0,0,6,9,6,11.47261154966306,0,0,6,12,4,13.0,0,12.453356300553322,0.47154330637156133,1.7544291329644517,1
1,13,1,15,0,1,1,3,2,3,3,0,0,0,1,0,0,22,0,1,2,2,1,6.357241118094731,0,0,4,5,1,14.219972486933475,0,11.766300649950399,2.5697323657294304,-0.009512755699669917,1
1,1,1,7,1,1,1,22,27,10,10,1,0,0,1,0,0,19,0,0,5,9,2,12.755821458327537,0,0,5,9,2,11.204134922839078,0,10.723264319437874,3.2736452453689537,-0.9170576324048055,1
1,1,1,9,1,1,1,23,27,8,6,0,0,0,1,0,0,19,0,0,5,11,3,10.994943146433167,0,0,5,9,4,11.596460202503216,0,13.092920405006435,0.13044245066323534,1.3280530633290444,1
1,9,1,15,1,1,1,1,14,20,41,1,0,0,1,0,0,21,0,0,7,7,6,12.995073210909732,0,0,7,8,5,12.508411591129725,0,8.9,1.4,3.51,1
1,7,1,6,1,1,1,13,27,4,8,0,0,0,0,0,0,18,0,0,6,11,5,13.553199932273072,0,0,6,11,4,13.63985412786478,0,11.1,0.6,2.02,1
1,12,1,4,1,1,1,21,27,4,9,0,0,0,1,0,1,29,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.082694616901957,0.6461476882614458,2.003848309108494,1
1,1,1,11,1,1,1,13,14,8,7,0,0,0,1,0,0,20,0,0,6,6,6,14.083125162337657,0,0,6,7,4,14.567685353535348,0,12.464847196969698,1.1917034343434438,1.0356109419191817,1
1,1,4,12,1,1,1,1,1,5,4,1,0,0,1,0,0,20,0,0,7,8,5,12.919997534961093,0,0,7,8,6,13.149994864502276,0,13.367737959614665,-0.016126911794487664,1.1448413602568905,1
1,13,1,7,1,1,1,13,27,10,9,0,0,0,1,1,0,22,0,0,5,7,5,11.48989089144769,0,0,5,7,3,12.351476278948914,0,11.133902465001468,2.7520988603956256,0.4472021466690401,1
1,1,2,10,1,1,1,1,1,10,10,0,0,0,1,1,0,21,0,0,6,6,4,11.973831358308871,0,0,6,7,3,11.630537538793506,0,8.9,1.4,3.51,1
1,15,1,6,1,14,1,23,3,6,6,0,0,0,1,0,0,19,0,0,5,9,2,14.16106891280968,0,0,5,7,3,11.309312940258305,0,12.649160336921451,3.157710260495488,-1.1085652528528915,1
1,15,1,4,1,14,1,3,3,7,2,1,0,0,1,1,0,20,0,0,6,12,4,11.696197965525574,0,0,6,11,4,11.5,0,15.28699021919337,2.641960485207984,-3.658029929768133,1
1,14,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,27,0,8,12,13,8,11.181841522522095,0,4,11,12,7,11.692656253109968,0,12.148054601509383,2.7151406228230224,-2.20157963982419,1
1,1,1,8,1,1,1,22,28,5,9,0,0,0,1,0,0,18,0,0,5,8,2,10.596387274035813,0,0,5,7,2,12.347102943909878,0,7.6,2.6,0.32,1
1,8,1,8,1,1,1,13,1,6,5,0,0,0,1,1,0,20,0,0,5,8,3,11.242671206713243,0,0,5,11,1,6.175891038882138,0,12.304561481622114,0.5749178971749695,1.278924707244836,1
1,1,1,16,1,1,1,3,1,3,6,0,0,0,1,0,0,18,0,0,6,9,5,12.164834706677059,0,0,6,10,5,10.825788159719407,0,15.338241318409978,2.4865925544193295,-3.5696689964302415,1
1,12,1,7,1,1,1,10,1,29,29,0,0,0,1,1,0,24,0,0,6,10,6,11.82015278788071,0,0,6,11,3,11.782864489234528,0,14.612139949316745,0.5392665829796683,0.0435917841817548,1
1,8,5,6,1,1,1,13,1,6,6,1,0,0,1,0,0,21,0,0,6,6,1,11.056960604385777,0,0,6,8,0,2.2784241754310997,0,9.4,-0.8,-3.12,1
1,8,1,16,0,1,1,22,27,6,6,0,0,0,1,0,0,21,0,0,5,6,4,12.25,0,0,5,8,4,11.79519816991976,0,10.8,1.4,1.74,1
1,5,1,8,1,1,1,1,27,21,43,1,0,0,1,1,0,20,0,0,5,8,5,11.33699150029648,0,0,5,10,2,12.498974402930358,0,8.9,1.4,3.51,1
1,1,4,14,1,1,1,23,1,5,5,1,0,0,1,0,0,18,0,0,6,6,5,13.164303054803256,0,0,6,6,5,12.513138901240728,0,15.507299389578183,2.773930751506492,-4.027257023892154,1
1,8,1,10,1,1,1,1,1,4,4,1,0,0,0,0,0,20,0,0,6,10,5,11.481676631111771,0,0,6,13,3,14.538959924324056,0,7.932037530090785,2.2935038183777365,1.1347690161458504,1
1,6,1,2,1,1,10,1,3,3,4,0,0,0,1,0,0,19,0,0,6,9,6,12.529388994386391,0,0,6,7,4,12.34589438512413,0,8.9,1.4,3.51,1
2,12,1,17,0,1,1,21,26,10,10,0,0,0,1,0,0,42,0,0,5,10,3,10.689751435428619,0,0,5,9,4,12.5,0,9.275342248685453,-0.5645353586280762,-2.881765186376642,1
1,1,1,13,1,1,1,2,1,4,5,1,0,0,1,1,0,19,0,0,6,9,5,13.91295745583118,0,0,6,9,6,11.99330441967932,0,10.959392813265751,0.6803469638481421,1.9517050807290792,1
1,1,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,18,0,0,5,8,2,10.0,0,0,5,9,2,11.173914901808025,0,7.6,2.6,0.32,1
1,12,1,11,0,1,1,13,27,7,10,0,0,0,1,0,0,26,0,0,5,7,5,11.921860948028911,0,0,5,7,4,11.02920788578186,0,12.168654446596598,3.58539605710907,-1.4895454866912015,1
1,13,1,6,1,9,1,13,28,32,42,1,0,0,1,0,0,21,0,0,5,11,3,11.23148708046281,0,0,5,11,3,11.920746563681321,0,8.9,1.4,3.51,1
1,2,1,11,1,1,1,20,28,29,35,1,0,1,1,1,0,19,0,0,6,7,6,12.184178144244386,0,0,7,9,5,11.748847387377738,0,10.82448614504778,0.7001868563462617,2.2065980199449124,1
1,12,1,12,1,6,1,22,27,25,37,0,0,0,1,0,0,30,0,0,7,11,4,13.686938167461898,0,0,7,11,3,11.72574365480803,0,12.4,0.5,1.79,1
1,14,1,6,1,13,1,5,30,3,2,0,0,0,1,1,0,23,0,2,6,11,3,14.101294786412726,0,0,6,11,1,13.968920917805187,0,12.833035211914405,0.47720867305713655,1.4811775199242005,1
1,8,1,8,1,1,1,22,14,7,8,1,0,0,1,0,0,21,0,0,6,11,5,12.032600002897434,0,0,6,10,3,12.994459950641355,0,12.545804650893261,2.055249609528128,0.09380589460838551,1
1,13,1,12,1,1,1,23,28,8,8,0,0,0,1,0,0,21,0,0,7,13,6,10.825159362511139,0,0,8,10,7,11.93679642839749,0,12.923167892585658,3.628267463097467,-1.8880986523221979,1
1,12,1,6,1,1,1,22,14,10,5,0,0,0,1,0,0,28,0,0,5,14,3,12.85570177065549,0,0,5,9,4,11.504338559251696,0,10.981465131947099,1.3565433617460432,-2.439490761404582,1
1,1,1,11,1,1,1,13,14,10,6,0,0,0,1,0,0,21,0,0,6,8,5,11.585285012015929,0,0,6,10,3,13.191750136552459,0,11.434449098753776,1.9742487710278758,-2.2445703878089813,1
1,1,1,9,1,1,1,13,27,10,10,0,0,0,1,0,0,19,0,0,5,6,3,11.132521172269644,0,0,5,10,3,11.967890802719499,0,10.298757001683814,1.5879661243685699,1.5175734194971922,1
1,12,1,16,0,1,1,13,27,6,6,0,0,0,1,0,0,27,0,0,5,8,4,11.282801719409978,0,0,5,7,4,12.903781623064067,0,7.823051691987844,2.6481091884679664,0.23165403572246163,1
1,8,1,10,1,1,1,1,1,9,10,0,0,0,1,0,0,19,0,0,6,10,4,11.116774354815162,0,0,6,12,5,11.618722816621222,0,15.156495317242598,2.545141686986444,-3.4117734212481285,1
